project_denomination;paragraph_id;page_nb;paragraph;x_group;y_min_paragraph;y_max_paragraph
auchanholding;638;135;Les entreprises d’Auchan Retail ont toute la latitude d’adopter les systèmes de management et les méthodes de certification qui leur semblent les mieux adaptés. En 2018, 19 hypermarchés et 5 galeries Ceetrus étaient certifiés ISO 14001. Cette norme le principe d’amélioration continue de repose sur performance environnementale par la maîtrise des impacts liés à l’activité de l’entreprise. Par ailleurs, les hypermarchés d’Auchan Retail France sont certifiés ISO 50001, récompensant les process d’amélioration de la performance énergétique mis en place.;0;179;278
auchanholding;639;135;Depuis 2011, Ceetrus s’est engagé à intégrer systématiquement une démarche de certification environnementale BREEAM NEW BUILDING pour développement et à développer la part de son parc certifié BREEAM IN USE.;0;124;174
auchanholding;640;135;(1) Hydrochlorofluorocarbures. (2) Hydrofluorocarbures.;0;55;74
auchanholding;641;135;La certification BREEAM NEW BUILDING vise, via un système de classification, à réduire les impacts environnementaux des chantiers de construction et particulièrement leurs impacts sur l’eau, la biodiversité, la production de déchets et les matériaux utilisés dans la construction. L’impact environnemental du futur bâtiment est également pris en compte pour privilégier les modes de transports doux, réduire les consommations d’eau, notamment par des systèmes de récupération de l’eau de pluie. À date, près de 320 000 m2 de surface de projets en développement ouverts cette année ou en construction sont en cours de certification ou certifiés BREEAM NEW BUILDING.;1;556;665
auchanholding;642;135;Pour les centres commerciaux déjà en exploitation, Ceetrus technique, compliance…). Ses développe l’utilisation de la certification BREEAM IN USE, avec près de 40 % de sa valeur du portefeuille aujourd’hui certifié ou en cours de certification.;1;511;551
auchanholding;643;135;En complément de cette démarche de certification, Ceetrus dispose et applique sa propre charte de qualité environnementale à l’ensemble des pays européens, aussi bien pour les sites existants que les nouveaux projets de développement. Cette charte architecturales et paysagères et intègre les mêmes critères que les certifications BREEAM présentées ci-avant.;1;437;507
auchanholding;644;135;Réduire au maximum le risque de pollution lié à l’exploitation des sites;1;405;428
auchanholding;645;135;Sur les magasins, les principaux risques de pollution de l’environnement sont liés aux fuites de fluides frigorigènes pour la pollution atmosphérique ainsi qu’à stations-service pour la pollution des sols et des eaux.;1;358;398
auchanholding;646;135;Les activités des stations service font l’objet d’un suivi particulier et d’investissements réguliers pour prévenir tout risque de pollution. Largement encadrée par les réglementations locales du fait de ces risques potentiels tant pour l’environnement que pour la sécurité, la vente de carburant est déléguée dans de nombreux pays à des sociétés de distribution spécialisées lorsque présente pas une garantie au moins équivalente.;1;274;354
auchanholding;647;135;Les fluides frigorigènes HFCF (1), néfastes pour la couche d’ozone, ne sont encore utilisés de manière notable qu’en Asie où le R22 représente encore 51 % des recharges de fluides. Les changements de fluides en cours ont cependant permis une baisse globale de 7,9 % des recharges de R22 en 2018. Pour anticiper les futures réglementations concernant les fluides HFC (2), la Direction technique d’Auchan Retail a lancé, en 2018, un vaste projet de décarbonation des systèmes de froid dans tous ses pays d’implantation.;1;180;269
auchanholding;648;135;Celui-ci vise à mettre en place des détecteurs de niveau intelligents (DNI) sur les centrales froids, permettant d’identifier rapidement les éventuelles fuites et d’en réduire l’impact. Pour « Grands Projets » ses les pays de l’Union européenne impactés par la directive F-Gas, cette mise en place de DNI est complétée par des opérations de changement de réchauffement global (PRG) réduit. Pour les centrales froides les plus récentes et non encore amorties financièrement, les fluides les plus nocifs seront amenés à être remplacés par le R448A au PRG trois fois moindre par rapport au R404A.;1;75;175
auchanholding;649;136;"DÉCLARATION DE PERFORMANCE EXTRA-FINANCIÈRE Environnement6.
 Le R448A a également pour avantage une meilleure efficacité.
 énergétique des systèmes frigorifiques qui apporte une baisse d’environ 10 % des consommations des centrales l’utilisant.";0;719;813
auchanholding;650;136;Ce programme de renouvellement des fluides frigorigènes installés dans les systèmes de froid a amené une baisse sensible des recharges de R404 (- 8,9 %) A contrario, les recharges de R448 et de R449, amenés à remplacer le R404, augmentent fortement (respectivement + 92 et 89 %).;0;665;714
auchanholding;651;136;Le R744, qui constitue une autre solution de remplacement avec un PRG de seulement 1, continue à être développé sur les sites où il est économiquement rentable et techniquement adapté. Si les recharges de R744 n’évoluent pas sensiblement (- 0,9 %), ceci s’explique par l’absence d’obligation légale de suivi de ce fluide qui ne présente pas de risque pour la santé humaine ni pour l’environnement.;0;590;660
auchanholding;652;136;La mise en place de DNI et les opérations de changement de fluides expliquent une baisse du poids des fluides rechargés de 4,8 % en 2018.;0;556;586
auchanholding;653;136;Protéger la biodiversité sur et aux alentours des lieux de commerce;0;524;547
auchanholding;654;136;Pour réduire leur impact sur l’environnement et la biodiversité, intègre au maximum Ceetrus environnement, par le choix de terrains adéquats et en limitant l’étalement urbain. L’utilisation parcimonieuse des sols répond à une volonté de limiter leur imperméabilisation, ainsi qu’à la prise en compte des risques d’inondation. Sur concernés par une démarche de certification BREEAM (cf. ci-dessus), l’intervention d’un écologue permet d’étudier les meilleures solutions afin de réduire au maximum les impacts sur la biodiversité locale.;0;417;517
auchanholding;655;136;L’aménagement des parkings fait l’objet d’une attention toute lors de particulière la conception d’un projet ou d’une restauration de site. Au Luxembourg, Auchan Retail a également renoncé à tout emploi de pesticides et tous les espaces verts sont désherbés à la main. En Hongrie, les magasins de Fot et Obuda ont quant à eux replanté une partie des espaces verts à proximité des parkings, en privilégiant les bandes herbées et des espèces végétales locales.;0;333;413
auchanholding;656;136;En France, Ceetrus a signé, un partenariat de mécénat avec la Ligue de Protection des Oiseaux (LPO), et participe de ce fait à un club d’échange sur la biodiversité avec ses partenaires. Ceetrus met par ailleurs en place des réserves « biodiversité » sur les réserves foncières et ses bureaux.;0;279;329
auchanholding;657;136;Aux alentours directs des sites de commerce, Auchan Retail et Ceetrus travaillent à la promotion de l’agriculture urbaine. Pour ces deux entreprises, l’agriculture urbaine a pour mérite de produire des denrées alimentaires, de préserver la biodiversité d’un site, le tout en contribuant à l’économie circulaire via l’utilisation des bio déchets des magasins. Elle permet enfin de valoriser l’espace urbain non utilisé par des sensibilisations au bien manger, des cours de jardinage, etc.;0;194;274
auchanholding;658;136;Plusieurs projets d’agriculture urbaine ont déjà été développés, notamment celui de « l’Anneau Vert », du centre commercial de Volgograd en Russie. Ce projet a permis de recouvrir l’espace bâti non utilisé en espace de vente et de le végétaliser, permettant la création d’un collaborateurs, avec un verger et un potager dont la récolte est partagée lors des repas d’équipes. Pour les clients, une allée d’arbres fruitiers et une roseraie ont été créées à l’accueil de la galerie. « Sous les Fraises », leader de l’agriculture urbaine en France, s’est associé à Ceetrus et à Auchan Retail France pour développer son premier jardin perché dans la métropole Lyonnaise. Mêlant agriculture urbaine et expériences insolites;0;70;190
auchanholding;659;136;"Rapport financier 2018 I 134.
";0;21;30
auchanholding;660;136;accessibles au grand public ainsi qu’aux salariés de l’hypermarché et du centre commercial, cet espace a pour lieu de vocation de devenir un d’apprentissage et d’échange, accueillant les habitants de la ville de Caluire et ses environs. Situé sur les toits du parking, cet espace de 3 500 m2 inclut un système de permaculture vertical sur plus de 1 700 m2, permettant 120 variétés de fruits, légumes et plantes aromatiques.;2;669;749
auchanholding;661;136;Par ailleurs, des opérations de nettoyage de la nature sont organisées dans plusieurs pays d’implantation d’Auchan Retail pour protéger la biodiversité en dehors des sites commerciaux. Pour la 7e année consécutive, Auchan Retail Ukraine a participé à l’opération Let’s Do It, organisée par l’ONG « Nettoyons l’Ukraine ». Le 15 septembre 2018, 250 collaborateurs ont ainsi collecté des déchets sur 12 espaces verts différents, pour environ 1 000 heures d’efforts cumulés. Depuis 2011, Auchan Retail Espagne s’associe à WWF pour un projet de restauration forestière sur la zone de Tembleque (à proximité de Tolède). Entre août 2017 et septembre 2018, 800 nouveaux arbres ont été plantés par une centaine de collaborateurs. Pour la protection des forêts et de leur biodiversité, Auchan Retail Portugal est associé, depuis 2014, au mouvement ECO. Cette initiative rassemble plusieurs entreprises, organismes publics dans le but de promouvoir la prévention et la lutte contre les incendies de forêt.;2;495;664
auchanholding;662;136;En 2018, Auchan Retail Roumanie a souhaité sensibiliser et responsabiliser les consommateurs à la protection et à la préservation de la nature en co-réalisant avec l’ONG de préservation de la nature The European Nature Trust le documentaire « Nature Sauvage en Roumanie ». À destination du grand public, le film présente l’évolution des espèces végétales et animales sauvages roumaines, au cours des différentes saisons, le long du Danube et dans la forêt des montagnes des Carpates, qui sont les dernières forêts vierges d’Europe. Fort de plus de 80 000 entrées en Roumanie, le succès de ce film dépasse les frontières roumaines puisqu’il a également été projeté dans le cadre du Festival international du film écologique de Washington et que ses droits ont été achetés dans de nombreux pays à travers le monde. Ses recettes seront redistribuées à Conservation des Carpates.;2;330;490
